id,name,kind,shell_id,plane_id,inclination_deg,raan_deg,argp_deg,true_anomaly_deg,arg_of_lat_deg,semi_major_axis_km,altitude_km,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km,lat_deg,lon_deg,degree
149,STARLINK-5339,satellite,1,101,42.9888,143.24,99.1644,200.0999,299.2642,6876.8748,509.0764,-66.96131710653452,5529.776022545206,-4092.2279293607717,5238.455089438475,-1772.4262899880084,-4092.2279293607717,-36.6713,-18.6932,4
150,STARLINK-5349,satellite,1,101,42.9841,143.2888,96.6389,184.6776,281.3166,6876.6093,512.4278,1868.1309052631439,4764.039307925092,-4600.211226710916,3873.7896282592847,-3343.611449113888,-4600.211226710916,-42.1316,-40.7987,5
151,STARLINK-6280,satellite,0,19,42.9883,129.8422,77.4272,28.2745,105.7017,6868.6709,496.2395,-2521.5990925087185,-4523.803920895772,4506.313856792336,-3430.2594381933154,3880.281444011301,4506.313856792336,41.2032,131.4774,7
152,STARLINK-6319,satellite,0,19,42.998,129.7634,94.8444,38.4496,133.294,6865.6986,487.3386,201.80458401746898,-5951.985511134357,3405.1917904664933,-5681.485294158733,1785.3799223531732,3405.1917904664933,29.9144,162.5549,4
153,STARLINK-6310,satellite,0,19,42.9969,129.5932,88.2628,140.4179,228.6807,6865.4975,494.1752,5796.097700319622,-1089.7059152552467,-3516.978124793525,-2951.912948705814,-5105.723991429191,-3516.978124793525,-30.9665,-120.0347,4
154,STARLINK-6308,satellite,0,19,42.9811,129.5053,82.1326,177.4417,259.5743,6861.4745,497.4392,4601.963970709067,2183.966135921458,-4603.620936592707,532.5245709795985,-5065.984410937233,-4603.620936592707,-42.2834,-83.9992,10
155,STARLINK-6314,satellite,0,19,42.9868,129.3805,97.7623,196.9406,294.7029,6862.9325,496.164,1706.399561501413,5112.975834598814,-4253.073416121978,4256.626991185888,-3306.878892035725,-4253.073416121978,-38.4485,-37.8428,7
156,STARLINK-6249,satellite,0,22,43.0094,155.3349,12.2971,316.2481,328.5453,6867.8006,489.834,-4228.886635011345,4824.594833406722,-2443.6594421910404,5954.796257215349,2387.5927235117965,-2443.6594421910404,-20.9706,21.8485,4
157,STARLINK-6226,satellite,0,22,42.9964,154.7805,104.7112,124.8365,229.5477,6864.8776,493.2768,5658.049599819923,1558.8575670872535,-3562.7792399608647,-407.70330224835425,-5854.685320819845,-3562.7792399608647,-31.4191,-93.9835,4
158,STARLINK-6086,satellite,0,22,43.0144,154.8901,122.9965,34.9087,157.9053,6868.8161,485.1295,4956.249905124021,-4406.867605741782,1760.717034683934,-5802.2007560167485,-3212.3763172232557,1760.717034683934,14.957,-151.029,9
159,STARLINK-6187,satellite,0,22,42.9798,155.0605,79.994,14.0637,94.0577,6861.1375,489.6976,-1670.2396549133416,-4742.595522856177,4663.600547133475,-3919.2510884452327,3149.8228051719598,4663.600547133475,43.0243,141.2119,7
160,STARLINK-6291,satellite,0,22,42.9892,155.0151,75.8924,32.1498,108.0422,6869.0773,496.1921,-89.50379945445741,-5226.189174403063,4451.012051002891,-4900.144101082847,1819.2448997832948,4451.012051002891,40.5924,159.6319,6
161,STARLINK-6244,satellite,0,22,43.0054,155.3456,19.3093,302.8818,322.1911,6870.9828,495.4032,-3648.0756946725005,5063.060199721777,-2872.4458668015372,5986.941934801798,1760.5570508730107,-2872.4458668015372,-24.8523,16.3868,4
162,STARLINK-6263,satellite,0,22,43.0187,154.8666,141.6047,31.9337,173.5384,6869.9929,484.9237,5933.852856698184,-3407.5814022004315,526.9190030144262,-5184.087978407944,-4466.257109671777,526.9190030144262,4.4308,-139.2541,4
