id,name,kind,shell_id,plane_id,inclination_deg,raan_deg,argp_deg,true_anomaly_deg,arg_of_lat_deg,semi_major_axis_km,altitude_km,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km,lat_deg,lon_deg,degree
1309,STARLINK-31640,satellite,0,53,43.013,115.0689,66.4763,323.9094,30.3856,6865.3503,482.809,-4804.438767481657,4284.226595826575,2366.4909247151368,5863.31632831345,2656.8310125036764,2366.4909247151368,20.301,24.3766,4
1310,STARLINK-31677,satellite,0,53,42.9901,115.2383,103.1958,195.3663,298.5621,6860.5959,492.9354,2589.3096820616674,4848.31047048791,-4110.394796543044,3383.6033486525926,-4331.497134576906,-4110.394796543044,-36.9617,-52.0044,14
1311,STARLINK-31783,satellite,0,53,42.9828,115.3756,80.2713,175.7641,256.0355,6859.1758,495.0767,5112.588155278666,591.7032716112643,-4541.307215983082,-1530.2944887627955,-4913.946396206759,-4541.307215983082,-41.6014,-107.2976,4
1312,STARLINK-31808,satellite,0,53,43.0035,114.6166,141.2395,80.2747,221.5143,6863.6925,489.6234,5165.16262299687,-3286.3978327656546,-3102.6749419387634,-5097.182627807762,-3390.876714949313,-3102.6749419387634,-27.0205,-146.3664,4
1313,STARLINK-31822,satellite,0,53,42.9839,114.8673,80.9012,20.2004,101.1015,6859.0416,486.9184,-3909.8657606621505,-3267.090617391707,4586.544549905061,-1402.9616398963735,4898.227230909813,4586.544549905061,42.1705,105.9829,4
1314,STARLINK-31363,satellite,0,20,42.9908,137.175,80.1876,35.5685,115.7561,6860.3478,485.6268,-885.1729983084012,-5337.593022072565,4210.326990261254,-4521.3317461333845,2971.69812525069,4210.326990261254,38.0627,146.6846,7
1315,STARLINK-31868,satellite,0,20,42.9855,137.1596,79.8525,28.8518,108.7043,6859.5878,485.9379,-1617.7897716937607,-4977.613521424816,4427.071362586999,-3895.4119962116088,3495.6609523577654,4427.071362586999,40.4024,138.0959,7
1316,STARLINK-31848,satellite,0,20,42.9828,136.9332,75.6702,174.4235,250.0937,6859.6933,494.3075,4931.107571987731,1853.2806721740105,-4399.88506939955,-303.36277672945243,-5259.129411039767,-4399.88506939955,-40.0454,-93.3013,6
1317,STARLINK-31890,satellite,0,20,42.9983,136.9957,100.4049,128.6269,229.0317,6862.4205,490.9633,5875.968832835412,-297.3699396038429,-3534.2565258392538,-2652.406287282228,-5251.683491283425,-3534.2565258392538,-31.1515,-116.7964,4
1318,STARLINK-31862,satellite,0,58,43.0165,140.0882,57.8048,322.137,19.9418,6866.6128,482.3558,-6043.3486992751605,2825.082682053044,1596.011523418753,5031.200934394677,4380.658948059405,1596.011523418753,13.5359,41.046,4
1319,STARLINK-31870,satellite,0,58,43.0056,140.0497,76.8947,324.3104,41.205,6863.6887,483.0737,-6075.837164769075,780.3401265684013,3080.9160246379874,3174.9388234949884,5238.74903321262,3080.9160246379874,26.8438,58.7821,5
1320,STARLINK-31888,satellite,0,58,43.0221,140.1389,17.1109,327.6236,344.7345,6866.9438,484.5461,-4234.828181854943,5256.769774293587,-1232.6830153805709,6521.706108156215,1742.0527054591107,-1232.6830153805709,-10.4121,14.9555,4
1321,STARLINK-31863,satellite,0,58,43.0231,140.12,31.8716,327.012,358.8836,6867.5817,482.9329,-5201.447352535637,4473.3494150881825,-91.20668052647909,6197.063774577445,2943.1802738686815,-91.20668052647909,-0.7664,25.4045,4
1322,STARLINK-31873,satellite,0,58,42.9928,140.2239,102.7907,199.5764,302.3671,6861.1656,492.9259,-111.0353931120914,5610.013093162099,-3953.3778171303843,5173.98846202034,-2171.2713231777675,-3953.3778171303843,-35.3354,-22.7654,4
1323,STARLINK-31865,satellite,0,58,42.9837,140.2904,98.9394,182.2985,281.2379,6858.889,494.8613,2117.368757049747,4643.054558320786,-4589.685021197713,3387.143874824663,-3816.8655276432764,-4589.685021197713,-42.1458,-48.4137,8
1324,STARLINK-31823,satellite,0,58,42.9826,140.3616,81.3642,178.5252,259.8894,6858.9012,495.3321,4081.44313269862,3038.1058108905763,-4606.912275058241,1124.09903566896,-4962.324689258849,-4606.912275058241,-42.3366,-77.2364,12
1325,STARLINK-31916,satellite,0,58,42.9926,140.4267,75.3597,163.3491,238.7088,6861.0279,492.6648,5480.822067194653,1035.757167798935,-3999.4606242118175,-1273.4969659110125,-5430.507243408316,-3999.4606242118175,-35.8109,-103.1978,4
1326,STARLINK-31907,satellite,0,58,43.0022,140.4619,136.4106,88.1396,224.5502,6863.1418,489.8677,6013.370749519937,-398.0037626251927,-3283.747284110088,-2800.0773433296936,-5336.534609427498,-3283.747284110088,-28.7356,-117.686,4
1327,STARLINK-31687,satellite,0,58,42.9828,140.7836,93.6274,349.3326,82.9601,6858.7892,486.6796,-3797.656020368793,-3324.831245948085,4638.356822161472,-1501.2110945897673,4819.030951608075,4638.356822161472,42.7597,107.3027,4
1328,STARLINK-31810,satellite,0,58,43.0137,140.5664,127.1243,33.8043,160.9287,6866.6242,482.5187,3966.317799877732,-5383.725986991305,1528.9782136523315,-6528.995263185227,-1445.130875020426,1528.9782136523315,12.9572,-167.5193,8
1329,STARLINK-31812,satellite,0,58,43.014,140.5029,166.4593,36.8993,203.3586,6866.1771,485.832,6126.771574789168,-2471.8611228328996,-1856.0921341323742,-4742.062100608097,-4600.029823185235,-1856.0921341323742,-15.7858,-135.871,4
1330,STARLINK-31815,satellite,0,58,43.0183,140.5354,149.3881,32.8113,182.1994,6867.5206,482.9714,5415.3455447418055,-4209.0817951110885,-179.6385880215423,-6042.111382904356,-3245.8014362354506,-179.6385880215423,-1.5097,-151.7555,4
1331,STARLINK-31814,satellite,0,58,42.9984,140.8383,92.5254,329.1965,61.7218,6860.669,486.7539,-5307.9961533686555,-1372.9702786687362,4118.337081128638,895.1798440719051,5409.1148626232325,4118.337081128638,37.084,80.603,4
1332,STARLINK-31794,satellite,0,58,42.9884,140.6604,80.5979,37.8611,118.459,6860.6592,485.8191,-268.2192153590864,-5481.247653536902,4110.004237737121,-4902.615964334961,2465.8414574217113,4110.004237737121,37.0025,153.2992,6
1333,STARLINK-31824,satellite,0,58,43.0017,140.605,100.9405,38.8163,139.7568,6863.8184,483.6419,1988.8525189364218,-5825.954753753474,3021.5162306703874,-6132.175718471494,541.9447321001157,3021.5162306703874,26.2844,174.9495,4
1334,STARLINK-31947,satellite,0,28,43.0166,205.6688,56.34,326.303,22.6431,6866.1843,482.3042,-4869.239566018898,-4482.251058021723,1801.460798391038,-2125.261522436697,6267.641658524425,1801.460798391038,15.3179,108.731,5
1335,STARLINK-31929,satellite,0,28,43.0226,206.152,127.4416,35.9706,163.4122,6866.8335,482.5868,6532.437498993251,1612.5158357395155,1336.1897541939354,-1172.231495195588,-6625.618485880049,1336.1897541939354,11.3006,-100.0332,15
