source,destination,success,hops,reason,delay_ms,path
34,182,True,4,reached destination,45.135605308501056,34 -> 886 -> 191 -> 489 -> 182
172,207,False,0,no constrained graph path,inf,172
110,145,True,8,reached destination,65.95435097572518,110 -> 437 -> 18 -> 302 -> 31 -> 383 -> 406 -> 364 -> 145
280,270,True,6,reached destination,56.530540397306844,280 -> 403 -> 124 -> 600 -> 366 -> 425 -> 270
270,255,True,7,reached destination,60.48724130032286,270 -> 425 -> 166 -> 418 -> 56 -> 993 -> 400 -> 255
284,97,True,2,reached destination,12.77309976299006,284 -> 399 -> 97
223,23,True,5,reached destination,44.84478646261116,223 -> 306 -> 106 -> 1140 -> 352 -> 23
179,172,True,5,reached destination,44.865865916660965,179 -> 413 -> 50 -> 680 -> 994 -> 172
245,282,False,0,no constrained graph path,inf,245
227,130,True,5,reached destination,46.650584752851096,227 -> 420 -> 289 -> 312 -> 607 -> 130
266,199,True,5,reached destination,36.20356542624707,266 -> 363 -> 190 -> 308 -> 417 -> 199
7,286,True,6,reached destination,53.73973621151133,7 -> 373 -> 85 -> 377 -> 49 -> 1052 -> 286
111,90,True,2,reached destination,15.958359584021299,111 -> 1151 -> 90
164,285,True,5,reached destination,48.00980480065242,164 -> 891 -> 320 -> 430 -> 428 -> 285
292,198,True,5,reached destination,48.15627524330719,292 -> 606 -> 415 -> 391 -> 404 -> 198
275,262,True,3,reached destination,19.171488713953252,275 -> 302 -> 409 -> 262
143,110,True,3,reached destination,29.190212606960664,143 -> 709 -> 377 -> 110
282,170,False,0,no constrained graph path,inf,282
161,77,True,7,reached destination,58.6469270959281,161 -> 346 -> 221 -> 419 -> 240 -> 485 -> 514 -> 77
0,57,True,2,reached destination,24.382412258022224,0 -> 1045 -> 57
254,278,True,3,reached destination,28.118868482168825,254 -> 989 -> 592 -> 278
165,70,True,5,reached destination,43.399998867166595,165 -> 308 -> 256 -> 417 -> 1046 -> 70
96,60,True,6,reached destination,59.971687719676034,96 -> 787 -> 219 -> 312 -> 355 -> 332 -> 60
1,229,True,3,reached destination,19.631814817940075,1 -> 359 -> 319 -> 229
170,101,True,2,reached destination,9.322853176982651,170 -> 333 -> 101
239,258,True,5,reached destination,53.610979521097576,239 -> 525 -> 348 -> 16 -> 689 -> 258
152,8,False,0,no constrained graph path,inf,152
293,129,True,6,reached destination,46.818332957187124,293 -> 975 -> 125 -> 397 -> 218 -> 438 -> 129
103,51,True,8,reached destination,69.72662396215651,103 -> 387 -> 274 -> 351 -> 176 -> 393 -> 326 -> 390 -> 51
108,70,True,3,reached destination,27.811301147633188,108 -> 900 -> 1139 -> 70
77,134,True,4,reached destination,41.48354568022886,77 -> 932 -> 316 -> 1083 -> 134
87,74,False,0,no constrained graph path,inf,87
174,276,True,7,reached destination,54.49500624663529,174 -> 378 -> 106 -> 1123 -> 386 -> 45 -> 300 -> 276
69,211,True,7,reached destination,67.43509054197447,69 -> 582 -> 16 -> 398 -> 153 -> 392 -> 1021 -> 211
235,215,False,0,no constrained graph path,inf,235
288,53,False,0,no constrained graph path,inf,288
41,9,True,2,reached destination,19.954329305318005,41 -> 911 -> 9
45,275,True,3,reached destination,31.37463404396997,45 -> 908 -> 367 -> 275
158,71,False,0,no constrained graph path,inf,158
173,288,False,0,no constrained graph path,inf,173
54,212,True,5,reached destination,44.1257584883796,54 -> 419 -> 246 -> 368 -> 799 -> 212
43,109,True,6,reached destination,55.129551166767136,43 -> 648 -> 135 -> 305 -> 374 -> 400 -> 109
0,247,False,0,no constrained graph path,inf,0
235,77,False,0,no constrained graph path,inf,235
55,237,True,6,reached destination,49.799233770733046,55 -> 366 -> 3 -> 425 -> 338 -> 382 -> 237
85,147,True,2,reached destination,13.092225017711165,85 -> 373 -> 147
32,136,True,2,reached destination,23.221724606534003,32 -> 525 -> 136
228,197,True,7,reached destination,50.7576650652257,228 -> 391 -> 181 -> 376 -> 5 -> 434 -> 413 -> 197
178,237,False,0,no constrained graph path,inf,178
263,174,True,3,reached destination,28.797997752561272,263 -> 606 -> 410 -> 174
64,273,True,3,reached destination,27.69267446920434,64 -> 476 -> 412 -> 273
278,136,True,3,reached destination,30.137411061688656,278 -> 1135 -> 382 -> 136
3,206,False,0,no constrained graph path,inf,3
139,147,True,2,reached destination,24.88848585132957,139 -> 1139 -> 147
248,68,True,5,reached destination,44.59586274178805,248 -> 354 -> 137 -> 592 -> 432 -> 68
9,248,True,3,reached destination,30.67904310532185,9 -> 708 -> 402 -> 248
112,80,True,2,reached destination,5.76871383406483,112 -> 426 -> 80
